tweet,label
Brat i bratowa jeszce nie ostygli w robie zamordowani przez ruskich w Smoleńsku pod Katyniem a ten się śmieje..,normal
PIS to tylko hańbi  Polskę,normal
Teraz to on sobie może... Na pewno jest odpowiednio 'sczyszczony' z teczek i teraz kozakuje. Żenada.,normal
Pewnie wolisz bajkę Jedrek i Beatka,normal
I bardzo dobrze !!! Jeśli pracowała przez 8 lat to na pewno jest umoczona.,normal
"żeby uporządkować służby to trzeba pracy w systemie czterozmianowym, całą dobę a nie tylko w nocy, nie kombinujcie..dzieci w przedszkolu rozumieją problem",normal
"Nie ma na co czekać, trzeba ciąć równo z ziemia",normal
"""ela - o, to jest głęboki komentarz (zwłaszcza w kroku). Ciekawe co powiesz, jak zaczną tu napływac w liczbie  2 milionów, wcześniej wywoławszy wojnę, bo nie lubia Rosji.",normal
"Moze na tle nerwowym ,reaguje smiechem.",normal
"""znakomitym gronie""?! ""dziennikarzy""?! Oni tam piją w tej TVP?",normal
W ramach inwigilacji obywateli chyba wszedł na prywatną pocztę zakochanej pary i czyta miłosne wyznania. Niech się uczy samotny biedaczek.,normal
"prezesa rozbawił kawał w języku angielskim, ale tylko do czasu
aż mu ""rysiu czarniecki tłumacz"" przetłumaczył na polski.",normal
Nie dałeś rady znaleźć na pilocie tego czerwonego guzika?,normal
no to pożartowałeś przy sobocie,normal
"muzułmanie, wynoście się z Polski, na zawsze, nie chce tego co jest w Niemczech",normal
to on umi tableta używać? szacun!,normal
Po prostu idziemy PIS-du :-) My Polacy Aborygeni Europy ... oszczają nas za niedługo wszystkie psy i koty. Także kotek PREZESA DUCE!,normal
Moherowe bojówki zostały rzucone do ataku. A to dopiero początek.,normal
"Jak na sondaż przeprowadzony w Jachrance na grupie 235 ""prawdziwych Polaków"", to strasznie małe to poparcie.",normal
Broni Lisow Lewicka Krasko  czyli przyznaje sie ze robila to samo klamala,normal
I nie WRACAJCIE tu więcej !!!,normal
"No a co ze sciemnianka , ze niemal wszyscy mieszkancy Krymu to tatarzy i ukropincy ?
Swoim prad odlaczaja ???
Nie robcie z siebie debili - nie można siedzieć na dwóch koniach jednocześnie ;)))",normal
"Ten sondaż to robił chyba gimnazjalista na lekcji religii i tak dostał  pałę  bo słońce  Tatr jarekpolskezbaw nakazał  65% poparcie ,tylko patrzeć  jak całe szefostwo CBOS do wymiany już  w następnym  tygodniu.",normal
było nie było łojciec dyrechtor kształci kadry więc gdzieś je trzeba upchać...,normal
"Na półwyspie Krymskim powinno powstać nowe państwo Tatarów. Ruskie i ukraińce
z Krymu wont.",normal
"Antek ty przestan bredzic.
Jaka Armia taki MINISTER OBRONY.",normal
Kaczoryzm pełną gębą,normal
"Dlaczego żadne polskojęzyczne ""gwiazdy teatralne"" nie sikają na GwiazdęDawida i nie wycierają łechtaczek o K0ran ? - Przecież jest społeczne zapotrzebowanie !",normal
kaczyński napisał pierwsze A na tablecie i z tego się cieszy,normal
I taka jest prawda Polacy maja dość tej bandy z ł o d z i e i z peło-psl-nowoczesna,normal
Ewelisia śliczna pusia. Niesamowicie zgrabny tyłeczek. Wszystkiego najlepszego Ewelisiu! :),normal
Zapewne oglądał jak duda sprząta kupy po jego kocie i podpisuje kuwetę,normal
DLACZEGO BOG KOBIETY NIE MOZE LEPIEJ TRAKTOWAC OD FACETA PROSTE EWKA PIERWSZA KOBITKA BYLA CURKA SZATANA TAKI BYL POCZATEK WSZYSTKIE RASY Z TEGO POWODU DZIEDZICZA W SOBIE GEN SZATANA,normal
"Mazurek pojawił sie w TV no ""Wsieci"" sie go pozbyły a robił wrażenie normalnego ,chyba mu trochę odbiło czy został przekupiony przez lewaków.",normal
"Ja też tych pingwinów nie trawię , ale jestem u siebie nie w Afryce , czy innej Arabii.
Więc jak sie nie podoba to wyyynoooochaaa.",normal
"Ocho! Chyba jesteś z KODu, bo takie umiłowanie demokracji jak u Dzierżyńskiego :)",normal
duda to zwykła marionetka ten człowiek nie powinien być prezydentem hańba pis to sekta prezesa,normal
Tia teraz wiadomość są jedyne słuszne pro pisowskie żal:(,normal
Tusk to teraz zweifikołek pełną gębą,normal
"Banderoland zrobi wszystko ,żeby nie zapominac o nich ,żeby judzić na Rosję .Mam nadzieje że Rosja odwdzięczy się zakręceniem upainie gazu przez nieznanych sprawców",normal
A kiedy spiskującego z Putinem na molo weźmiecie w obroty ?,normal
"Szanowny Panie Prezydencie! Za rządów pisu? Cięzko będzie, ale trzymam kciuki i proszę się tym całym dziadostwem nie przejmować, szkoda zdrowia! Pozdrawiam serdecznie i zdrowia życzę w Nowym 2016 Roku!",normal
Bravo Lechu. Trza przetrwać czasy małych ludzi!,normal
Poniszczyl dokumenty i mysli ze wszyscy sa glupi a tylko on madry tylko ze jest dokladnie odwrotnie!,normal
"życzyłbym sobie aby każdy podpisywał swoje głosy wyborcze na liście aby później nie można było powiedzieć ja nie głosowałem na pis,bo teraz jak widzę tą arogancję władzy,obłudę i psucie państwa to przychylam się do Platona iż tylko inteligentne jednostki powinny móc rządzić państwem ale w odróżnieniu do jego czasów teraz możemy to zweryfikować testem na inteligencję",normal
"Bolek, będąc prezydentem spaliłeś kompromitujące materiały z Kiszczakiem, Falandysz za dużo wiedział to dostał zwału, teraz nie mędrkuj bo wszyscy wiedzą żeś Bolek agent SB. Mówi ci coś poligon Zegrze.",normal
"ja wiem, to jarek wysyłał. Ale to jego kot pisał, a dudek podpisał, bo on wszystko podpisuje co mu prezes podsunie. Tylko nie wiem, kto jarkowi pomógł wysłać, jak on przecie mejli słać nie umi. A propo, kiedyś trzymał piniondze na moncie swojej mamy, a gdzie trzymie dziś, jak mama nie żyje, a on konta ni mo, bo banków nie lubi? Pewnie pod kocią kuwetką...",normal
Jak tam LEMINGI...to byla wasza POwska demokracja co???zgodna z Trybunalem co???Ostro PIS brac sie za te podsluchy i do Komisji europejskiej przed Trybunal...,normal
"KAŻDA RELIGIA TO ZŁO ! MYŚLISZ, ŻE KATOLICYZM TO POKORNA RELIGIA? KATOLICYZM WYMORDOWAŁ MILIONY ISTNIEŃ LUDZKICH. WIĘC, NAUCZ SIĘ, ŻE KAŻDA RELIGIA TO NIEPOŻĄDANY CZYNNIK W NASZYM ŻYCIU. POZBĄDŹ SIĘ RELIGII, A BĘDZIESZ WOLNY OD BZDUR I GŁUPOT I ROZJAŚNISZ SWÓJ UMYSŁ.  ERYK ANTYKLERYK",normal
"Tusk niemiecki czlowiek , obywatel Polski w UE  to HAŃBA i Trybunał Stanu.",normal
"Dobrze wiedzieli co nowi odkryja , to byla tylko kwestia czasu ! Zapewne maja jeszcze w zanadrzu cos za uszami , do czego sie wladze dogrzebia , a co pograzy ich bez reszty ! Teraz juz wiadomo dlaczego POwstal klon Swetru !!! On czysty i niewinny !!!",normal
Dziewczynkom nie darujesz,normal
"Przeciez wszyscy wiemy, ze komune obalil kacyk Jarek, nikt inny. A byl tak gleboko zakamuflowany, ze nawet go nie internowano",normal
"No polonistko, jedziesz, jedziesz<<<< tylko jest to moralna jazda w dół!",normal
"Bo nie kłamią i nie pluja, masz ty. pojecie????",normal
"Szanowny p. Ukielski, wspaniale, ze jest pan zwolennikiem takiego spotkania - bez tego nie bedzie szansy powstrzymac tego szalenstwa, ktore teraz przybiera na sile. Wszystko jedno, co p. Walesa mialby do powiedzenia (a zapewne ma) musi byc otwarte publicznie ! nie moze byc tak, ze malolaty w pl dostaja zadanie wybiegania przed tzw. kosciol i wykrzykiwania pytan o niepojetej przez nie same tresci (czyli tzw. wykorzystywanie emocjonalne niepelnoletnich do zadan dla nich totalnie abstrakcyjnych). To paranoja, wiec prosze w imieniu wielu bezstronnych obywateli o stworzenie forum do wypowiedzenia wszystkich niedopowiedzen, ktore trawia Polskie jak rak...",normal
Masz gosciu wyobraznie hoho,normal
"Amelia - jak wyjdziesz z tej smoleńskiej mgły i przejrzysz na oczy, to ze zdumieniem stwierdzisz, że nie PO przegrało, ale cała Polska. No i jeszcze powiedz mi, co się dowiedziałaś ze zniszczonych dokumentów? Chyba tylko tyle, że zniszczone? A może ty wróżką jesteś?",normal
"Nie ma to jak temacik zastępczy, jak si e pod d... pali. A, prezio mówił, że mścić się nie będą. Ktoś uwierzył?",normal
Nie łżyj!,normal
21  wiek  a skad tylu ateistow czyli POGAN? tepota nie ma granic,normal
co ty imputujesz przeciez tam rzadzi Macierewicz ??????,normal
Czy ci ludzie nie rozumieją co to są wybory ? Nawt Szpilka rozumie swoją przegraną .,normal
"niech będzie TV-TRWAM po angielsku! Mamy, My, Naród Wybrany pracę zleconą od JP-2: ewangelizujmy bezbożny świat. I Chrystusa wreszcie korzystając z poparcia PiS ukoronujmy na króla IV RP!",normal
Boluś kompromitujące dokumenty zniszczył i udaje greka,normal
"Interesujące będzie przedyskutowanie sytuacji prawnej synala Tuska po udziale  w aferze AMBER GOLD . BARDZO INTERESUJĄCE !!!  Natomiast na miejscu tatusia Tuska martwiłbym się że by nie wystawiono za nim ENA  i ciupasem odstawiono do Polski , i postawiono przed sądem. Bardzo bym się martwił ... stary tusk nie jest wart wiele dla jego mocodawców... pionek ... blotka ...sprzedadzą go bez litości...",normal
to za pewnie wierzący katolicy i z PiS-u,normal
prawdę mam w kieszeni hahahahahaha CZYJEJ ja siem pytam?,normal
"Ciekawe kim są mocodawcy tych dziewcząt, a fakt że dały się wykorzystać w ten sposób prawdopodobnie za garść landrynek świadczy o i narodowej świadomości. Gratuluję rodzicom, wychowawcom, w tym kościołowi  i mocodawcom",normal
"jan - odwal sie od Wroclawia , a Wroclaw jest swiadomy i ludzie w nim tez!!!!!!!!
a trzasc portkami bedzie pis",normal
Sprawdzić dlaczego KACZYNSKIEGO nie internowano skoro był działaczem Solidarności bo Wałęsa byl wielokrotnie zamykany przez UB,normal
"Bolek, będąc prezydentem spaliłeś kompromitujące materiały z Kiszczakiem, Falandysz za dużo wiedział to dostał zwału, teraz nie mędrkuj bo wszyscy wiedzą żeś Bolek agent SB. Mówi ci coś poligon Zegrze.",normal
"""Przyciśnięto mnie już tak, że nie daruję"" czy doszło do penetracji?",normal
Oj Bolek ... każdy już zna prawde... odejdź puki masz jeszcze resztki godności.,normal
No gdzie jesteście pisowscy katolicy?,normal
"Tusku ja Cie proszę. Dej se spokój. Emeryturę europejską dostaniesz, mało Ci? Trzymaj się z daleka i daj Nam żyć.",normal
Lepiej od jarusia nie wyczyści swojej teczki nikt.,normal
Spadaj Bolek jeszcze ci emeryturę zabierzemy która ci wspaniałomyślnie komorowski ostatniego dnia podniósł,normal
Lemingi macie jeszcze wątpliwości kim jest Tusk ?,normal
"Niech walcza o swój kraj jak Polacy, a nie uciekają jak tchórze, zostawiając zony i dzieci na pastwe wojny. A papież skoro taki miłosierny, to niech ich przygarnie. Dysponuje tysiacami kapiacych zlotem kosciolow.",normal
Przecież piS już ma jedną propagandową telewizję - w toruniu.,normal
"Zgadzam się, niech jaruś odda swoją teczkę. TW balbina....",normal
Głupi śmieje się nawet do sera.,normal
mała ola dopadła bola !,normal
Jakie on ma bandyckie spojrzenie. Brrrrr...,normal
Wolałbyś być teraz ruskiem?,normal
"Pan prezydent, który jest tak bogaty i nie potrafi przez prawników załatwić sprawy BOLKA, cienkiego bolka, jest żenujący w powołaniu przez IPN debaty. Obowiązuje domniemanie niewinności, ale tych dwóch - co nie ukradli księżyc - tylko tych co miał puścić w skarpetkach chodzą w salamandrach i dobrze zarobili na tej książce.",normal
"Panie Prezydencie ,wszelkiej szumowinie chodzi tylko o to by Pana prowokować .Nieprzekonanych Pan nie przekona ,podobnie jak z katastrofą smoleńską . ""BYŁO zabójstwo ,morderstwo "" trzeba to wyjaśnić ???.!!!.Powołuje się jakąś komisję pod przewodnictwem ""profesora"" Nowaczyka z hameryki . On jest takim profesorem ,jak Pan ""bolkiem "". Panie Prezydencie ,niech Pan to normalnie oleje .",normal
kiedys bedziesz musial wrocic do kraju wtedy bedziesz mial wesolo.,normal
"A Jezus nauczał czegoś całkiem odwrotnego. Dziwicie sie, że nie jesteście zadnymi chrześcijanami? Jezus mówił, aby kochać nieprzyjaciół i sie za nich modlić. A gdy trzeba, to i życie oddać. Bo przecież cenniejsze czeka. Ech katole....",normal
Ci arabscy emigranci to panaceum na nasze problemy demograficzne. Widać że to mężczyźni z jajami nie to co nasze chłopy. To że nie mają kasy nie przeszkadza program 500 na dziecko załatwia wszystko. Polskie kobiety zapraszają śniadych chłopców z krajów arabskich.,normal
a kaczynski cudem uniknal smierci buahahaha jasinski i piotrowicz to byli tajni wspolpracownicy solidarnosci buahaha k.. robi sie coraz ciekawiej coraz smieszniej w tym kraju czemu nie moze byc normalnie? heh,normal
A dlaczego pan cenckiewicz nie napisze nic o swoim ojcu  bo sie wstydzi czy latwiej jest obrobic tylek komus innemu zaslaniajac swoja ten kto nie ma nic na sumieniu niech pierwszy rzuci kamien,normal
anka- do garów/tylko do zmywania/!!!,normal
kopaczowa  tusk to jedna wielka banda cwaniakow komor tez!!!!!!,normal
"No to Roman Giertych - obrońca demokracji,  będzie skakał aż padnie",normal
"Cyt : ""Tusk miał też przyznawać, że wielu członków polskiego rządu uważa go za największego wroga państwa"" . Nie tylko rząd wielu rodaków również uważa go za wroga i zdrajce  .",normal
"I nie będzie już mediów polskojęzycznych, tylko brązowojęzyczne !",normal
Uwazaj zeby ciebie nie dopadlo,normal
"Niektórzy, Drogi Prezydencie są tak mali, że nigdy nie będą w stanie pojąć Pana wielkości. Zdrowia i spokoju życzę.",normal
A gdzie kaczory wtedy byly. Pod spodnica u mamy. Ja mialem siedem lat i kolegami zycalismy kamieniami w zomo jak teraz pis jest. A gdzie ty byles kawalerze wieczny jarek.,normal
To juz nie jest caly tusek to jest poltusek,normal
"""Chcieć to sobie możesz""!...Pamiętacie te słowa tuska?  skierowane do PREZYDENTA  LECHA KACZYŃSKIEGO ...zatem tusk! chcieć to sobie możesz!",normal
"Panie PREZYDENCIE -- ale Pan wybrał czas !!!!!  Teraz jak ta sfora kaczora jest przy władzy ? zagryzą Pana, oni żywią się takimi chwilami. POWODZENIA - jestem za Panem i z Panem.",normal
"Hitler i Stalin tak samo się zachowywali!!!1 Ludzie jeśli nie skonczymy z tym zbrodniarzem i wreszcie nie będzie prezydanta i premiera  tozamkną nam drzwi z Polski. wyizoują, skłoca ze Swiatem, sprzedadza Polske  Putinowi!!!!!!!!!!!!     Czeka nas wojna do jakiej doprowadzi pis!!!!!!!!!!!!",normal
A kim ty jestes ze bedziesz odbieral,normal
"....... na podsumowanie twojej działalności Wałęsa przytoczę cytat z ""Wesela"" Wyspiańskiego (czytałeś? wątpię) .........""miałeś chamie złoty róg, ostał ci się jeno sznur ....."" ten cytat pasuje do ciebie jak do nikogo",normal
Panie Tusk pańskie szczytowanie nic do tej pory nie dało .I tak masz przechlapane w Polsce .,normal
Czekaj jak ci synalka za Amber Gold wezmą w obroty :),normal
"przecież przykład dał PiS w latach 205-2007 i Ziobro razem z Kaminskim- czemu się dziwić - przecież terqz w świetle prawa PiS będzie nas inwigilował i usuwał - to jest dobre bo to robi PiS i Wildstain - przecież pobieali i pobierają naukę u o,Rydzyka i w  Mosadzie",normal
NO NO TAK CI PREZES POWIEDZIAŁ A CIEMNY LUD TO KUPIŁ HAHAHAH,normal
Dyskutuj Donald i unia wyciągnie papiery z dawnych czasów i z 8 lat okupacji kraju.,normal
Czy KOD już POdskakuje?,normal
Kiedys jak kon byl uparty i nie chcial zajac sie swoja robota  bo glupoty mu przychodzily do glowy to wkladalo sie uparowanego kartofla pod ogon,normal
"Ze strony katolików prawdziwych polaków takie zachowania ?! 
Tego uczy PiS i ksiądz podczas kazania  ? 
Grożenia śmiercią, a gdzie dekalog polacy-katolicy ?",normal
Trzeba wziac pod dozor tych platfusow.,normal
"Zlota sztabe zobaczysz gdy Budapeszt bedzie w Warszawie, a szydelko rzeczywiscie bedzie szydelkowac .",normal
"Bardzo dobrze, jeśli obcokrajowcy chcą znać informacje z pierwszej ręki to będą mieć. Nie przez donosicieli z PO czy Nowoczesnej oraz PSL bo to nie politycy ale płaczki którzy nie umieją przegrywać.",normal
Jezeli ktos ci cos zabral to idz do sadu bo to jest zlodziejstwo a jezeli jestes leniem to nie wsparles Polski swoja praca i nie miej do nikogo zalu,normal
"A może to nie były groźby, tylko szczere życzenia, które podziela znakomita większość Polaków?",normal
"Widziałeś? Znasz czasy Wałęsy, czy nauczono Cię ich - ile masz lat?",normal
a ty Lolkiem ?  a moze to Jacek i Placek(ten drugi),normal
"Teraz będzie dużo takich ""sygnałów"" o których z czasem ludzie zapomną ale w chwili obecnej są ważne bo stanowią jakąś równowagę dla tego co robi PiS. W poprzedniej kadencji PiS-u, Ziobro urządzał konferencje prasowe na których oznajmiał o dr G., który już nigdy nikogo nie zabije albo o słynnym ""gwoździu do trumny Leppera"" o Sawickiej, której wciśnięto łapówkę, odrolnienie ziemi na Pomorzu. Tych historyjek było wiele ale żadna nie okazała się prawdą. Tak będzie i teraz. A p. Szułdrzyński to taka ""tuba"" PiS-u.
do budy!",normal
"Bomber w Polsce jest tylko jeden, zresztą notariusz go i tak by ułaskawił.",normal
Boluś daj spokój i tak nikt ci nie wierzy,normal
"dobre okreslenie z tym zlodziejem , tak wlasnie jest , ja tez tak odbieram Walese",normal
"i za takie 'posłowanie' biorą jeszcze pieniadze?   zal zenada, gratulacje dla wyborców 'lepszego sortu'...",normal
moja teoria jako faceta następująca jest: tylko kobiety głupie i puste nie mające nic innego do zaoferowania światu latają albo gołe albo próbują jak najwięcej pokazać,normal
"Ładna i kolorowa ale... odkleić włosy, odkleić rzęsy, umyć twarz ... wtedy wyjdzie cała uroda.",normal
Nie mam problemu z prześwitującą bluzką ale tu to jakoś wszystko po prostu kiepsko wygląda...mało zgrabnie.,normal
PIĘKNA TWARZ OSZPECONA WYSKUBANYMI WŁOSAMI.  LUSTRA NIE MA? UJĘŁA SOBIE TYM 50% KOBIECOŚCI.,normal
"Szkoda ze miała stanik, mam nadziej że w przyszłym programie nie będzie go miała.",normal
"Przede wszystkim źle dobrany biustonosz a spódniczka też trochę za wąska. Wystarczy celebrytko obejrzeć się w lustrze, aby zobaczyć o czym piszę.",normal
PODNIECA SIĘ BIUSTONOSZEM.,normal
fajna... taka mięsista jak to zdrowa baba. tak powinno być,normal
przeciez nie widac wlosow lonowych,normal
jej tatuś to akurat gangsterem jest,normal
"Móogł być ku temu jeden z dwu powodów ( a może oba na raz ).
1 Spojrzał w lustro ???
2 Ktoś powiedział mu że jest najmądrzejszym i najlepszym człowiekiem na świecie???",normal
Patricia??? Tak z amerykańska co? Qwa jaka bieda z nami.,normal
"Ten stanik jest zamaly, robi krzywde swoim piersiom.",normal
On przed matura ... nie za stara,normal
"Niezle cialo. Choc piersi spodziewalem sie wiekszych, ale ogolnie spoke. Gratuluje :)!",normal
i na dodatek czarna!!!!,normal
FAN jestem ciekaw jak Ty wyglądasz :),normal
"Faktycznie ma za DUŻO do pokazania, bo jest duża.",normal
"nogi nie są ważne, ważne jest serce które między nimi bije",normal
"Jest gruba. W tej kreacjinwyglada po prostunzle. Ale jeslintak lubi, to jej sprawa.",normal
Rzeczywiscie pokazala za duzo. Po co komu ogladac biustonosz. Co to cyckow nie ma?,normal
"A żeby naprawić państwo, należy pracować dzień i noc, ponieważ tyle jest do naprawienia i rozliczenia złodziejskiego rządu PO!",normal
to tak jak ty,normal
"Sory Walerija ale myślałam, że jesteś blisko 40-stki, serio
 :-|",normal
"no i co można zobaczyć? biustonosz pod spodem, żal",normal
"typowa bambo, a ten stanik to chyba 2 rozmiary za mały :)",normal
"myslałam ze ona ma 40 lat,naprawde",normal
bez stanika było by lepiej ;),normal
Ona jest niesmaczna.,normal
ta baba nie wie co już ze sobą ma zrobić,normal
"Mało męski i mało sympatyczny. Dziwię się, że wybrano go na mistera",normal
fakt mógłby się wygolić,normal
"Ja się nie pcham do ich kraju, a jak oni się pchają do nas to niech przestrzegają naszych zasad, a jak go bardzo swędzi pewna część ciała to to niech sobie przytnie drzwiami, będzie miał spokój do końca swojego życia. Kobiety nie dajcie się trzeba tym panom pokazać kto tu rządzi.",normal
"jak ty się im podlizujesz,wow",normal
Rzeczywiscie wyglada staro 😉 Jak na rosjanke ... Typu mamuska.  Szkoda Rafalka  omotala go...,normal
za stara,normal
"nie rozumiem jak on cokolwiek pokończył, jest sztywny jak deska, niepewny, będąc sportowcem, misterem był w różnych środowiskach a tu zachowuje się jakby pierwszy raz stanął przed ludźmi, mało sympatyczny, na mistera tak pasuje jak wół do karety",normal
"Zajefajna Laska, a wy mohery pod kołderki i zgasić światło.",normal
"Myślałem, że ty jesteś magistrem - a ty masz w pracy magistra, który u ciebie pracuje (i za ciebie). To jest OK. Ale wypada abyś chociaż maturę zrobił.",normal
dzieci do szkoły uczyć się ortografii,normal
dlatego ciebie nie powinno by...,normal
pękne cycki,normal
To musiałeś dużo tego oglądać,normal
"Faktycznie, WYBITNY siatkarz!",normal
Człowieku przestań palić zioło bo głupoty piszesz.,normal
"Może i wesoły - ale chyba, niestety również pusty intelektualnie - skoro nie zdaje sobie sprawy z PRAWDZIWYCH MOŻLIWOŚCI mediów.... ;(",normal
a gdzie masz grzesia buahahahaa,normal
Zwalnianiam cię ty...ty...!,normal
"PiS-owska propaganda 24 godzinę na dobę ? ""Ciemny lud ""pisowski będzie szczęśliwy.",normal
"całe szczęście że działa, musicie teraz tak jak lis błagać niemców o interwencje w Polsce, no jazda, i to szybko !",normal
Niech szef BiS jedzie wreszcie do Mińska uczyć się rządzenia od starszego stażem kolegi. Swojego słupa i marionetki nie musi zabierać.,normal
Od początku podejrzewałem TUSKA o knucie w UE przeciwko rządom PiS !,normal
"Po dobroci to z rydzikiem,nie panie kaczuś",normal
"nieoficjalnie , otrzymała propozycje rzecznika Pani Merkel , w perspektywie Pana TuSSka .",normal
"PIS bierze służby nocą... Bardzo się darły, jak je brali? Macierewicz też brał w tym udział? Eeee, przecież jemu już nie staje.... O, jakby jeszcze mieli w swoim składzie Hofmana, to rozumiem! On - jak sam powiedział, na takiego, że mu się w szafie nie mieści; bez problemu wziąłby wszystkie służby, nawet ruskie!",normal
Dorn to framuga rozpadających się drzwi chciał do PO-wców ale naród dał mu czerwoną kartkę więc powinien stulić ogon i siedzieć cicho  i czekać na ochłapy albo pisać bajki do czworonogów.,normal
"A ostrzegali  mnie ,żeby nie ufać rudym - i stało się !!!",normal
NIEMCY TO JUŻ NIE NARÓD!! RUSKIE I USA ICM OBCIELI EGSY,normal
"SKORO  EUROPA  JEST  CHRZEŚCIJAŃSKA  A  NIE  MUZUŁMAŃSKA  ...... TO  "" CHRZEŚCIJANKI  POWINNY  UBIERAĆ  SIĘ ....... ""PO CHRZEŚCIJAŃSKU""--SKROMNIE !!!!!!!! ,  ODPOWIEDNIO DO SYTUACJI......( W  KOŚCIELE  MONSTRANCJA. JEST  DO WYSTAWIANIA , ANIE  GOŁE  CYCKI, NATOMIAST  W  ŁÓŻKU  MAŁŻEŃSKIM  ....SWOJEJ  "" GOLIZNY"" NIE  WYSTAWIAJĄ....GŁOWA  ICH  BOLI)",normal
"no tak prezio świetnie się bawi
ci posłowie to gromadka małych dzieci 
którzy  bawią się w budynku nazywanym sejmem
a co z pracą ??
o to juz zadba prezio",normal
"Putin powinien przykręcić upadlińcom kurek z gazem.A propos , poprawni politycznie łachy dziennikarskie nie wiedzą czyja to robota?",normal
"Przeczytal ze PO chece wrocic na lono Kosciola, ja tez dostalem zajadow od smiechu.",normal
"Debski nawet cie juz nie czytam,mam nadzieje ze kiedys pojdziesz za kraty",normal
CAŁA POLSKA Z WAS SIĘ ŚMIEJE KOMUCHY I POwskie ZŁODZIEJE- kto nie skacze ten ...........  .,normal
"nie tylko jemu, mi też jest wesoło, śmieję się jak Lis prosi Niemców o zdyscyplinowanie Polski - bo Polska to nie jest śmieć .... Wbij sobie to do głowy i pakuj się razem z Lisem i Kraśko ...",normal
"Czy ktoś mi powie rónicę pomiędzy zachowaniem skrajnych islamistów i katotalibanu....tylko proszę nie zmyślać.Zapewne jedno ich łączy tu i tu uwielbiają baby,lać za przypaloną zupę.",normal
Syn Niesioła niejaki Nejmand tez by sie usmiechnąl ale ma botoksową nerwicę!,normal
AUF Wiedersehn NEWSKWIIK...:))),normal
Pewnie ma nieświeży oddech.,normal
oglądał jak jego kotka zdradza go z kocurem hihihi,normal
i to jest dobrze ze takie prezenterki odchodza -zmieniaja prace teraz tylko powinna wziac kredyt i oko w oko,normal
A cóż to za twardość? Wywalić kobietę po 30 latach pracy?.Bolszewickie metody prostactwa pisowskiego,normal
"śmiechu warty to byłeś ty z braciszkiem. Niestety teraz nie jest już do śmiechu, gdyż dążysz do dyktatury.",normal
i ciebie na zmywaku,normal
"Wypuścić z aresztu młodzież, wsadzić dyrektora teatru!",normal
"Instytutowi Powielania Nieprawdy zwiększono dotacje, wiec szajba im odbiła na całego.",normal
"Facet, zajmij się tym co już musisz bo za chwile obudzicie się z ręką w nocniku kosztem Polaków !!!",normal
"Wywjad wojskowy melduje ze kolumny emigrantow idace na EU to faktycznie sa oddzialy isis  przedostajacy sie z Afryki w jednym celu ""totalnej wojny"" a lewicowe durniaki zapraszaja ich do EU?  wjec pytanie czemu tak robja? chca wojny w EU? stacili tryliony w bankach i teraz wojana domowa zatuszuje straty? czy moze mamy zdrajce w USA? muslimskieo Obame? i isis to Obamy cicha armia co ja uzbroili, wyszkolili i teraz opanuje EU? ciekawe! pewne jest ze jak 8 terorystow zrobilo zadyme w francji to co moze zrobic 100.000 zmieszani z tlumem w EU? jak wyplenic kto jest kto? czyli wprowadz EU partiot akt, to samo zrobili w USA, i pelna 100% konrola 100% obywateli, obowjazkowe cipowanie 100% obywateli, kamery i podsluchy, sledzenie, tortury, jak za niemca...i ruska...kontrola calkowa na nastepne 1000 lat",normal
A podobno ten gen zdrady to wymysł.,normal
"komentarze godne wyborców PIS. Żenada. Tylko zawiść i nienawiść, zero myślenia.",normal
chodz ładna jest tyle z tego pożytku miałem oglądając ją reszta to same brednie,normal
brawo!!! ludzie honoru to zaprzeczenie PiS-u!!!!!!!!!!!!!,normal
Ludzi polityki powinni oglądać lekarze specjaliści!,normal
Precz z komuną pani Jeneralska PRECZ a ten mundur trzyma jeszcze w szafie ???,normal
"To na początek, teraz leci też służba cywilna, prokuratura, policja, wojsko czeka w kolejce, a potem to już według widzi mi się sekty prezia. Dobra zmiana...",normal
"Dlaczego policja nie pałowała,aresztowała kopulujących na scenie??????",normal
"Dobrze napisała co do towarzycha manipulatorów faktami.Mistrzami manipulacji prawdą jest TVN,więc tam jest jej miejsce.",normal
Polacy to nie jest głupi naród jak to mawiał Lis i PO.,normal
"tylko potrafią płakać jak ich się od michy odsuwa, tylko jak zarabiali z naszych podatków po 30-50 tys miesięcznie to było dobrze tylko dla nich",normal
Dopiero teraz Trzeba bylo dwadziescia lat temu gdy zyli swiadkowie A zreszta gdzie jest teczka Majac wladze trzeba bylo ja pilnowac Byl to glejt do oczyszczenia A tak mlodzi bardzo mlodzi tak zapamietuja Walese Szok a co bedzie po pana smierci Strach pomyslec Chyba swoj pomnik trzeba postawic na ksiezycu bo tam dotrze niewielu Tu na ziemi masz i bedziesz Pan mial przesrane,normal
"szkoda, że nikt nie myśli w tym Kraju, że ludzie mają swoich ulubieńców....
Może teraz księża będą prowadzić wszystkie programy w TV i radiu......
Jak pan Kaczyński może realnie myśleć, skoro nie ma żony, dzieci i jest już ""stary"". Poza tym targa NIM mściwość....
Sama przekroczyłam 60 lat i to już nie jest ten stan umysłu co 5 lat temu...",normal
"I jak tam, płątne łajzy z PiS ? Dziś kolejny dzień hejtowania za pieniądze podatnika ?",normal
